Error: That port is already in use.
[15/Jul/2019 10:33:56] "GET /admin/firetemplate/system/ HTTP/1.1" 200 6090
[15/Jul/2019 10:33:57] "GET /admin/firetemplate/system/2/change/ HTTP/1.1" 200 5095
[15/Jul/2019 10:33:57] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:33:59] "GET /admin/firetemplate/system/ HTTP/1.1" 200 6090
[15/Jul/2019 10:33:59] "GET /admin/ HTTP/1.1" 200 8422
[15/Jul/2019 10:34:01] "GET /admin/firetemplate/firewalltemplate/ HTTP/1.1" 200 6292
[15/Jul/2019 10:34:01] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:04] "GET /admin/firetemplate/firewalltemplate/2/change/ HTTP/1.1" 200 6516
[15/Jul/2019 10:34:04] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:05] "GET /admin/firetemplate/firewalltemplate/ HTTP/1.1" 200 6292
[15/Jul/2019 10:34:07] "GET /admin/firetemplate/firewalltemplate/3/change/ HTTP/1.1" 200 6451
[15/Jul/2019 10:34:07] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:09] "GET /admin/firetemplate/firewalltemplate/ HTTP/1.1" 200 6292
[15/Jul/2019 10:34:10] "GET /admin/ HTTP/1.1" 200 8422
[15/Jul/2019 10:34:12] "GET /admin/rules/rulelist/ HTTP/1.1" 200 5722
[15/Jul/2019 10:34:12] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:13] "GET /admin/rules/rulelist/2/change/ HTTP/1.1" 200 7153
[15/Jul/2019 10:34:13] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:15] "GET /admin/rules/rulelist/ HTTP/1.1" 200 5722
[15/Jul/2019 10:34:15] "GET /admin/ HTTP/1.1" 200 8422
[15/Jul/2019 10:34:17] "GET /admin/firetemplate/firewalltemplate/ HTTP/1.1" 200 6292
[15/Jul/2019 10:34:17] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:19] "GET /admin/ HTTP/1.1" 200 8422
[15/Jul/2019 10:34:20] "GET /admin/firetemplate/system/ HTTP/1.1" 200 6090
[15/Jul/2019 10:34:20] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:22] "GET /admin/firetemplate/system/1/change/ HTTP/1.1" 200 5099
[15/Jul/2019 10:34:23] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:24] "GET /admin/firetemplate/system/ HTTP/1.1" 200 6090
[15/Jul/2019 10:34:26] "GET /admin/firetemplate/system/3/change/ HTTP/1.1" 200 5095
[15/Jul/2019 10:34:26] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:28] "GET /admin/firetemplate/system/ HTTP/1.1" 200 6090
[15/Jul/2019 10:34:28] "GET /admin/ HTTP/1.1" 200 8422
[15/Jul/2019 10:34:31] "GET /admin/rules/rulelist/ HTTP/1.1" 200 5722
[15/Jul/2019 10:34:31] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:34] "GET /admin/ HTTP/1.1" 200 8422
[15/Jul/2019 10:34:37] "GET /admin/firetemplate/system/ HTTP/1.1" 200 6090
[15/Jul/2019 10:34:37] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:41] "GET /admin/firetemplate/system/add/ HTTP/1.1" 200 4852
[15/Jul/2019 10:34:41] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
/usr/lib64/python2.7/site-packages/django/db/models/fields/__init__.py:1451: RuntimeWarning: DateTimeField System.add_time received a naive datetime (2019-07-15 10:34:49.036625) while time zone support is active.
  RuntimeWarning)
[15/Jul/2019 10:34:49] "POST /admin/firetemplate/system/add/ HTTP/1.1" 302 0
[15/Jul/2019 10:34:49] "GET /admin/firetemplate/system/ HTTP/1.1" 200 6670
[15/Jul/2019 10:34:49] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:54] "GET /admin/firetemplate/system/4/change/ HTTP/1.1" 200 5094
[15/Jul/2019 10:34:54] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:55] "GET /admin/firetemplate/system/4/delete/ HTTP/1.1" 200 3049
[15/Jul/2019 10:34:55] "GET /static/admin/js/cancel.js HTTP/1.1" 200 204
[15/Jul/2019 10:34:56] "POST /admin/firetemplate/system/4/delete/ HTTP/1.1" 302 0
[15/Jul/2019 10:34:57] "GET /admin/firetemplate/system/ HTTP/1.1" 200 6230
[15/Jul/2019 10:34:57] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:34:58] "GET /admin/firetemplate/system/4/delete/ HTTP/1.1" 302 0
[15/Jul/2019 10:34:59] "GET /admin/ HTTP/1.1" 200 8517
[15/Jul/2019 10:34:59] "GET /static/admin/img/icon-alert.svg HTTP/1.1" 200 504
[15/Jul/2019 10:34:59] "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
[15/Jul/2019 10:35:01] "GET /admin/firetemplate/firewalltemplate/ HTTP/1.1" 200 6292
[15/Jul/2019 10:35:01] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:35:04] "GET /admin/firetemplate/firewalltemplate/add/ HTTP/1.1" 200 6150
[15/Jul/2019 10:35:04] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:35:09] "GET /admin/firetemplate/firewalltemplate/ HTTP/1.1" 200 6292
[15/Jul/2019 10:35:12] "GET /admin/ HTTP/1.1" 200 8361
[15/Jul/2019 10:35:14] "GET /admin/hosts/host/ HTTP/1.1" 200 6062
[15/Jul/2019 10:35:14] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:35:17] "GET /admin/hosts/host/add/ HTTP/1.1" 200 7442
[15/Jul/2019 10:35:17] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:35:27] "GET /admin/hosts/host/ HTTP/1.1" 200 6062
[15/Jul/2019 10:35:28] "GET /admin/ HTTP/1.1" 200 8361
[15/Jul/2019 10:35:31] "GET /admin/rules/rulelist/ HTTP/1.1" 200 5722
[15/Jul/2019 10:35:31] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:35:33] "GET /admin/rules/rulelist/add/ HTTP/1.1" 200 6836
[15/Jul/2019 10:35:33] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:35:40] "GET /admin/rules/rulelist/ HTTP/1.1" 200 5722
[15/Jul/2019 10:35:45] "GET /admin/ HTTP/1.1" 200 8361
[15/Jul/2019 10:35:48] "GET /admin/auth/user/ HTTP/1.1" 200 6485
[15/Jul/2019 10:35:48] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:35:50] "GET /admin/auth/user/add/ HTTP/1.1" 200 5488
[15/Jul/2019 10:35:50] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:35:55] "GET /admin/auth/user/ HTTP/1.1" 200 6485
[15/Jul/2019 10:35:56] "GET /admin/ HTTP/1.1" 200 8361
[15/Jul/2019 10:36:34] "GET /admin/auth/user/add/ HTTP/1.1" 200 5488
[15/Jul/2019 10:36:34] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:36:45] "POST /admin/auth/user/add/ HTTP/1.1" 200 5684
[15/Jul/2019 10:36:45] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:37:24] "POST /admin/auth/user/add/ HTTP/1.1" 302 0
[15/Jul/2019 10:37:24] "GET /admin/auth/user/2/change/ HTTP/1.1" 200 14423
[15/Jul/2019 10:37:24] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:37:38] "GET /admin/auth/ HTTP/1.1" 200 2616
[15/Jul/2019 10:37:39] "GET /admin/auth/group/ HTTP/1.1" 200 3358
[15/Jul/2019 10:37:39] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:37:42] "GET /admin/auth/group/add/ HTTP/1.1" 200 6923
[15/Jul/2019 10:37:42] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:38:00] "POST /admin/auth/group/add/ HTTP/1.1" 302 0
[15/Jul/2019 10:38:00] "GET /admin/auth/group/ HTTP/1.1" 200 4642
[15/Jul/2019 10:38:00] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:38:02] "GET /admin/auth/group/1/change/ HTTP/1.1" 200 7170
[15/Jul/2019 10:38:02] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:38:04] "GET /admin/auth/ HTTP/1.1" 200 2616
[15/Jul/2019 10:38:06] "GET /admin/auth/user/ HTTP/1.1" 200 7143
[15/Jul/2019 10:38:06] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:38:06] "GET /static/admin/img/icon-no.svg HTTP/1.1" 200 560
[15/Jul/2019 10:38:09] "GET /admin/auth/user/2/change/ HTTP/1.1" 200 14256
[15/Jul/2019 10:38:10] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:38:19] "POST /admin/auth/user/2/change/ HTTP/1.1" 302 0
[15/Jul/2019 10:38:19] "GET /admin/auth/user/ HTTP/1.1" 200 7301
[15/Jul/2019 10:38:20] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:38:28] "GET /admin/auth/user/2/change/ HTTP/1.1" 200 14265
[15/Jul/2019 10:38:28] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:38:35] "GET /admin/auth/user/ HTTP/1.1" 200 7143
Not Found: /favicon.ico
[15/Jul/2019 10:38:50] "GET /favicon.ico HTTP/1.1" 404 1992
[15/Jul/2019 10:38:51] "GET /admin HTTP/1.1" 301 0
[15/Jul/2019 10:38:51] "GET /admin/ HTTP/1.1" 200 8232
[15/Jul/2019 10:38:52] "GET /static/admin/css/base.css HTTP/1.1" 304 0
[15/Jul/2019 10:38:52] "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
[15/Jul/2019 10:38:52] "GET /static/admin/css/fonts.css HTTP/1.1" 304 0
[15/Jul/2019 10:38:53] "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 304 0
[15/Jul/2019 10:38:53] "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 304 0
[15/Jul/2019 10:38:53] "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 304 0
[15/Jul/2019 10:38:53] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
[15/Jul/2019 10:38:53] "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
[15/Jul/2019 10:38:53] "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 304 0
Not Found: /favicon.ico
[15/Jul/2019 10:38:53] "GET /favicon.ico HTTP/1.1" 404 1992
[15/Jul/2019 10:39:00] "GET /admin/logout/ HTTP/1.1" 200 1011
[15/Jul/2019 10:39:02] "GET /admin/ HTTP/1.1" 302 0
[15/Jul/2019 10:39:02] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 1652
[15/Jul/2019 10:39:02] "GET /static/admin/css/login.css HTTP/1.1" 304 0
[15/Jul/2019 10:39:06] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1781
[15/Jul/2019 10:39:21] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1781
[15/Jul/2019 10:39:27] "GET /admin/auth/user/2/change/ HTTP/1.1" 302 0
[15/Jul/2019 10:39:27] "GET /admin/login/?next=/admin/auth/user/2/change/ HTTP/1.1" 200 1690
[15/Jul/2019 10:39:39] "POST /admin/login/?next=/admin/auth/user/2/change/ HTTP/1.1" 302 0
[15/Jul/2019 10:39:39] "GET /admin/auth/user/2/change/ HTTP/1.1" 200 14265
[15/Jul/2019 10:39:39] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:39:47] "GET /admin/auth/user/2/password/ HTTP/1.1" 200 2939
[15/Jul/2019 10:39:47] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:39:57] "POST /admin/auth/user/2/password/ HTTP/1.1" 200 3073
[15/Jul/2019 10:39:57] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:40:05] "POST /admin/auth/user/2/password/ HTTP/1.1" 302 0
[15/Jul/2019 10:40:05] "GET /admin/auth/user/2/change/ HTTP/1.1" 200 14378
[15/Jul/2019 10:40:05] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:40:10] "GET /admin/logout/ HTTP/1.1" 200 1011
[15/Jul/2019 10:40:11] "GET /admin/ HTTP/1.1" 302 0
[15/Jul/2019 10:40:11] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 1652
[15/Jul/2019 10:40:16] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1781
[15/Jul/2019 10:40:23] "POST /admin/login/?next=/admin/ HTTP/1.1" 200 1781
Not Found: /user
[15/Jul/2019 10:40:27] "GET /user HTTP/1.1" 404 1971
[15/Jul/2019 10:40:30] "GET / HTTP/1.1" 200 1714
Not Found: /login
[15/Jul/2019 10:40:34] "GET /login HTTP/1.1" 404 1974
[15/Jul/2019 10:40:39] "GET /admin/firetemplate/firewalltemplate/ HTTP/1.1" 302 0
[15/Jul/2019 10:40:39] "GET /admin/login/?next=/admin/firetemplate/firewalltemplate/ HTTP/1.1" 200 1712
[15/Jul/2019 10:40:45] "POST /admin/login/?next=/admin/firetemplate/firewalltemplate/ HTTP/1.1" 302 0
[15/Jul/2019 10:40:45] "GET /admin/firetemplate/firewalltemplate/ HTTP/1.1" 200 6292
[15/Jul/2019 10:40:45] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:40:48] "GET /admin/ HTTP/1.1" 200 8187
[15/Jul/2019 10:40:50] "GET /admin/auth/user/ HTTP/1.1" 200 7143
[15/Jul/2019 10:40:50] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:40:51] "GET /admin/auth/user/2/change/ HTTP/1.1" 200 14265
[15/Jul/2019 10:40:51] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:40:57] "POST /admin/auth/user/2/change/ HTTP/1.1" 302 0
[15/Jul/2019 10:40:57] "GET /admin/auth/user/ HTTP/1.1" 200 7301
[15/Jul/2019 10:40:57] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:40:58] "GET /admin/logout/ HTTP/1.1" 200 1011
[15/Jul/2019 10:40:59] "GET /admin/ HTTP/1.1" 302 0
[15/Jul/2019 10:40:59] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 1652
[15/Jul/2019 10:41:04] "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
[15/Jul/2019 10:41:04] "GET /admin/ HTTP/1.1" 200 2340
[15/Jul/2019 10:41:05] "GET /admin/hosts/host/ HTTP/1.1" 200 6059
[15/Jul/2019 10:41:05] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:41:08] "GET /admin/hosts/host/2/change/ HTTP/1.1" 200 7216
[15/Jul/2019 10:41:08] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:41:11] "GET /admin/hosts/host/ HTTP/1.1" 200 6059
[15/Jul/2019 10:41:13] "GET /admin/logout/ HTTP/1.1" 200 1011
[15/Jul/2019 10:41:14] "GET /admin/ HTTP/1.1" 302 0
[15/Jul/2019 10:41:14] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 1652
[15/Jul/2019 10:41:21] "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
[15/Jul/2019 10:41:21] "GET /admin/ HTTP/1.1" 200 8142
[15/Jul/2019 10:41:24] "GET /admin/auth/user/ HTTP/1.1" 200 7143
[15/Jul/2019 10:41:24] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:41:25] "GET /admin/auth/user/2/change/ HTTP/1.1" 200 14309
[15/Jul/2019 10:41:25] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:41:29] "GET /admin/auth/user/2/delete/ HTTP/1.1" 200 3066
[15/Jul/2019 10:41:30] "POST /admin/auth/user/2/delete/ HTTP/1.1" 302 0
[15/Jul/2019 10:41:30] "GET /admin/auth/user/ HTTP/1.1" 200 6857
[15/Jul/2019 10:41:30] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:41:32] "GET /admin/auth/ HTTP/1.1" 200 2616
[15/Jul/2019 10:41:34] "GET /admin/auth/group/ HTTP/1.1" 200 4484
[15/Jul/2019 10:41:34] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:41:35] "GET /admin/auth/group/1/change/ HTTP/1.1" 200 7170
[15/Jul/2019 10:41:35] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:41:38] "GET /admin/auth/group/1/delete/ HTTP/1.1" 200 3202
[15/Jul/2019 10:41:39] "POST /admin/auth/group/1/delete/ HTTP/1.1" 302 0
[15/Jul/2019 10:41:39] "GET /admin/auth/group/ HTTP/1.1" 200 3486
[15/Jul/2019 10:41:39] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:48:31] "GET /admin/ HTTP/1.1" 200 7969
[15/Jul/2019 10:49:07] "GET /admin/rules/rulelist/2/change/ HTTP/1.1" 200 7153
[15/Jul/2019 10:49:08] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:49:11] "GET /admin/ HTTP/1.1" 200 7969
[15/Jul/2019 10:49:23] "GET / HTTP/1.1" 200 1714
[15/Jul/2019 10:49:28] "GET /admin/ HTTP/1.1" 200 7969
[15/Jul/2019 10:49:42] "GET /admin/auth/user/add/ HTTP/1.1" 200 5488
[15/Jul/2019 10:49:42] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:49:44] "GET /admin/ HTTP/1.1" 200 7969
[15/Jul/2019 10:49:46] "GET /admin/auth/user/ HTTP/1.1" 200 6485
[15/Jul/2019 10:49:46] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:49:48] "GET /admin/auth/user/1/change/ HTTP/1.1" 200 14301
[15/Jul/2019 10:49:48] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 10:49:56] "GET /admin/auth/user/ HTTP/1.1" 200 6485
[15/Jul/2019 10:49:58] "GET /admin/ HTTP/1.1" 200 7969
[15/Jul/2019 14:51:16] "GET /admin/logout/ HTTP/1.1" 200 1011
[15/Jul/2019 14:51:16] "GET /static/admin/css/base.css HTTP/1.1" 304 0
[15/Jul/2019 14:51:16] "GET /static/admin/css/fonts.css HTTP/1.1" 304 0
[15/Jul/2019 14:51:16] "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 304 0
[15/Jul/2019 14:51:16] "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 304 0
[15/Jul/2019 14:51:18] "GET /admin/ HTTP/1.1" 302 0
[15/Jul/2019 14:51:18] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 1652
[15/Jul/2019 14:51:18] "GET /static/admin/css/login.css HTTP/1.1" 304 0
[15/Jul/2019 14:51:58] "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
[15/Jul/2019 14:51:58] "GET /admin/ HTTP/1.1" 200 7969
[15/Jul/2019 14:51:58] "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
[15/Jul/2019 14:51:58] "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 304 0
[15/Jul/2019 14:51:58] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
[15/Jul/2019 14:51:58] "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
[15/Jul/2019 14:51:58] "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 304 0
[15/Jul/2019 14:52:01] "GET /admin/logout/ HTTP/1.1" 200 1011
[15/Jul/2019 14:52:03] "GET /admin/ HTTP/1.1" 302 0
[15/Jul/2019 14:52:03] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 1652
[15/Jul/2019 14:53:38] "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
[15/Jul/2019 14:53:38] "GET /admin/ HTTP/1.1" 200 7969
[15/Jul/2019 14:54:02] "GET /admin/auth/group/ HTTP/1.1" 200 3358
[15/Jul/2019 14:54:02] "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
[15/Jul/2019 14:54:02] "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
[15/Jul/2019 14:54:02] "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
[15/Jul/2019 14:54:02] "GET /static/admin/js/core.js HTTP/1.1" 304 0
[15/Jul/2019 14:54:02] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
[15/Jul/2019 14:54:02] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:54:02] "GET /static/admin/js/actions.js HTTP/1.1" 304 0
[15/Jul/2019 14:54:02] "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
[15/Jul/2019 14:54:02] "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
[15/Jul/2019 14:54:02] "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
[15/Jul/2019 14:54:02] "GET /static/admin/img/search.svg HTTP/1.1" 304 0
[15/Jul/2019 14:54:02] "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
[15/Jul/2019 14:54:07] "GET /admin/auth/group/add/ HTTP/1.1" 200 6923
[15/Jul/2019 14:54:07] "GET /static/admin/css/forms.css HTTP/1.1" 304 0
[15/Jul/2019 14:54:07] "GET /static/admin/js/SelectBox.js HTTP/1.1" 304 0
[15/Jul/2019 14:54:07] "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 304 0
[15/Jul/2019 14:54:07] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:54:07] "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
[15/Jul/2019 14:54:07] "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
[15/Jul/2019 14:54:07] "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
[15/Jul/2019 14:54:08] "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 304 0
[15/Jul/2019 14:54:08] "GET /static/admin/img/selector-icons.svg HTTP/1.1" 304 0
[15/Jul/2019 14:54:08] "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 304 0
[15/Jul/2019 14:54:29] "POST /admin/auth/group/add/ HTTP/1.1" 302 0
[15/Jul/2019 14:54:29] "GET /admin/auth/group/ HTTP/1.1" 200 4642
[15/Jul/2019 14:54:29] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:54:29] "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
[15/Jul/2019 14:54:33] "GET /admin/auth/ HTTP/1.1" 200 2616
[15/Jul/2019 14:54:35] "GET /admin/auth/user/ HTTP/1.1" 200 6728
[15/Jul/2019 14:54:35] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:54:35] "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
[15/Jul/2019 14:54:40] "GET /admin/auth/user/add/ HTTP/1.1" 200 5488
[15/Jul/2019 14:54:40] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:54:51] "POST /admin/auth/user/add/ HTTP/1.1" 200 5646
[15/Jul/2019 14:54:51] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:55:02] "POST /admin/auth/user/add/ HTTP/1.1" 200 5646
[15/Jul/2019 14:55:02] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:55:11] "POST /admin/auth/user/add/ HTTP/1.1" 302 0
[15/Jul/2019 14:55:11] "GET /admin/auth/user/3/change/ HTTP/1.1" 200 14461
[15/Jul/2019 14:55:11] "GET /static/admin/js/calendar.js HTTP/1.1" 304 0
[15/Jul/2019 14:55:11] "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
[15/Jul/2019 14:55:11] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:55:11] "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
[15/Jul/2019 14:55:11] "GET /static/admin/img/icon-clock.svg HTTP/1.1" 304 0
[15/Jul/2019 14:55:24] "POST /admin/auth/user/3/change/ HTTP/1.1" 302 0
[15/Jul/2019 14:55:24] "GET /admin/auth/user/ HTTP/1.1" 200 7303
[15/Jul/2019 14:55:24] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:55:26] "GET /admin/auth/user/3/change/ HTTP/1.1" 200 14275
[15/Jul/2019 14:55:26] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:55:40] "POST /admin/auth/user/3/change/ HTTP/1.1" 302 0
[15/Jul/2019 14:55:40] "GET /admin/auth/user/ HTTP/1.1" 200 7303
[15/Jul/2019 14:55:40] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:55:43] "GET /admin/ HTTP/1.1" 200 7936
[15/Jul/2019 14:55:45] "GET /admin/rules/rulelist/ HTTP/1.1" 200 5722
[15/Jul/2019 14:55:46] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:55:49] "GET /admin/ HTTP/1.1" 200 7936
[15/Jul/2019 14:55:54] "GET /admin/firetemplate/system/ HTTP/1.1" 200 6090
[15/Jul/2019 14:55:54] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:55:57] "GET /admin/firetemplate/system/3/change/ HTTP/1.1" 200 5095
[15/Jul/2019 14:55:57] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:55:58] "GET /admin/firetemplate/system/ HTTP/1.1" 200 6090
[15/Jul/2019 14:56:10] "GET /admin/ HTTP/1.1" 200 7936
[15/Jul/2019 14:56:12] "GET /admin/hosts/host/ HTTP/1.1" 200 6062
[15/Jul/2019 14:56:12] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:56:15] "GET /admin/hosts/host/2/change/ HTTP/1.1" 200 7771
[15/Jul/2019 14:56:15] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:56:23] "GET /admin/ HTTP/1.1" 200 7936
[15/Jul/2019 14:56:24] "GET /admin/firetemplate/firewalltemplate/ HTTP/1.1" 200 6292
[15/Jul/2019 14:56:24] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
[15/Jul/2019 14:56:58] "GET /admin/firetemplate/firewalltemplate/add/ HTTP/1.1" 200 6149
[15/Jul/2019 14:56:58] "GET /admin/jsi18n/ HTTP/1.1" 200 7800
/usr/lib64/python2.7/site-packages/django/db/models/fields/__init__.py:1451: RuntimeWarning: DateTimeField FirewallTemplate.add_time received a naive datetime (2019-07-15 14:57:05.622908) while time zone support is active.
  RuntimeWarning)
